,DATE,ATNHPIUS45300Q,"1111 N Bayshore Blvd APT D4, Clearwater, FL 33759","1404 Spring Ln, Clearwater, FL 33755","2360 Irish Ln APT 44, Clearwater, FL 33763","3455 Countryside Blvd APT 108, Clearwater, FL 33761","445 Hamden Dr APT 403, Clearwater, FL 33767","2650 Countryside Blvd APT C108, Clearwater, FL 33761","363 S McMullen Booth Rd APT 108, Clearwater, FL 33759","2451 Golden Pasture Cir, Clearwater, FL 33764","812 Willowbranch Ave, Clearwater, FL 33764","29 Acacia St, Clearwater, FL 33767","1923 N Betty Ln, Clearwater, FL 33755","2458 Florentine Way APT 68, Clearwater, FL 33763","2274 Capri Dr, Clearwater, FL 33763","2007 N Keene Rd, Clearwater, FL 33755","2460 Franciscan Dr APT 44, Clearwater, FL 33763","1540 Gulf Blvd APT 2104, Clearwater, FL 33767","2886 Green Meadow Ct, Clearwater, FL 33761","880 Mandalay Ave APT C903, Clearwater, FL 33767","1290 Gulf Blvd APT 706, Clearwater, FL 33767","2453 Brazilia Dr APT 1, Clearwater, FL 33763","1433 S Belcher Rd APT B10, Clearwater, FL 33764","2465 Northside Dr APT 1704, Clearwater, FL 33761","2804 Edenwood St, Clearwater, FL 33759","2295 Americus Blvd E APT 55, Clearwater, FL 33763","637 Harbor Is, Clearwater, FL 33767","1612 N Betty Ln, Clearwater, FL 33755","121 Island Way APT 311, Clearwater, FL 33767","2240 Terrace Dr N, Clearwater, FL 33765","4563 Great Lakes Dr S, Clearwater, FL 33762","736 Island Way APT 102, Clearwater, FL 33767","1433 S Belcher Rd APT D1, Clearwater, FL 33764","3077 Casa Del Sol Cir APT 105, Clearwater, FL 33761","2746 Via Tivoli UNIT 114B, Clearwater, FL 33764","2709 Via Cipriani UNIT 514A, Clearwater, FL 33764","227 Bayside Dr, Clearwater, FL 33767","1210 Jackson Rd, Clearwater, FL 33755","101 S Fernwood Ave, Clearwater, FL 33765","3022 Oakmont Dr, Clearwater, FL 33761","2378 Ecuadorian Way APT 38, Clearwater, FL 33763","1281 Mission Cir, Clearwater, FL 33759","2291 Gulf To Bay Blvd, Clearwater, FL 33765","618 S Crest Ave, Clearwater, FL 33756","804 Eldorado Ave, Clearwater, FL 33767","404 Palm Bluff St, Clearwater, FL 33755","2468 Florentine Way APT 60, Clearwater, FL 33763","1621 Gulf Blvd APT 108, Clearwater, FL 33767","880 Mandalay Ave APT S411, Clearwater, FL 33767","661 Poinsettia Ave APT 105, Clearwater, FL 33767","400 Island Way APT 103, Clearwater, FL 33767","1225 Grove St, Clearwater, FL 33755","1224 Palm St, Clearwater, FL 33755","701 S Madison Ave APT 414, Clearwater, FL 33756","1621 Gulf Blvd APT 1108, Clearwater, FL 33767","830 S Gulfview Blvd APT 102, Clearwater, FL 33767","1390 Gulf Blvd APT 1204, Clearwater, FL 33767","700 N Osceola Ave APT 304, Clearwater, FL 33755","2650 Countryside Blvd APT B203, Clearwater, FL 33761","2468 Florentine Way APT 52, Clearwater, FL 33763","700 S Glenwood Ave, Clearwater, FL 33756","880 Mandalay Ave APT N403, Clearwater, FL 33767","2072 Australia Way W APT 24, Clearwater, FL 33763","644 Island Way APT 405, Clearwater, FL 33767","420 N Bayshore Blvd APT 108, Clearwater, FL 33759","349 S McMullen Booth Rd APT 125, Clearwater, FL 33759","3025 Oakmont Dr, Clearwater, FL 33761","1475 Byram Dr, Clearwater, FL 33755","1345 Drew St APT 7, Clearwater, FL 33755","1860 N Fort Harrison Ave APT 104, Clearwater, FL 33755","1537 Tilley Ave, Clearwater, FL 33756","1715 N Washington Ave, Clearwater, FL 33755","820 Druid Rd S, Clearwater, FL 33756","2331 Finlandia Ln APT 57, Clearwater, FL 33763","2293 Swedish Dr APT 45, Clearwater, FL 33763","2351 Irish Ln APT 31, Clearwater, FL 33763","1180 Gulf Blvd APT 901, Clearwater, FL 33767","2361 Ecuadorian Way APT 23, Clearwater, FL 33763","2254 Norwegian Dr APT 40, Clearwater, FL 33763","10 Papaya St APT 505, Clearwater, FL 33767","3055 Casa Del Sol Cir APT 307, Clearwater, FL 33761","2675 Firestone Dr, Clearwater, FL 33761","1554 Tilley Ave, Clearwater, FL 33756","1230 Gulf Blvd APT 1704, Clearwater, FL 33767","2421 Old Coach Trl, Clearwater, FL 33765","2222 Norwegian Dr APT 46, Clearwater, FL 33763","2331 Finlandia Ln APT 15, Clearwater, FL 33763","1560 Gulf Blvd APT 1607, Clearwater, FL 33767","2400 Franciscan Dr APT 52, Clearwater, FL 33763","2371 Israeli Dr APT 61, Clearwater, FL 33763","2436 Rhodesian Dr APT 22, Clearwater, FL 33763","1609 Miller Ave, Clearwater, FL 33756","1020 Mandalay Ave, Clearwater, FL 33767","11 San Marco St APT 706, Clearwater, FL 33767","521 Mandalay Ave APT 810, Clearwater, FL 33767","2453 Brazilia Dr APT 49, Clearwater, FL 33763","2257 World Parkway Blvd W APT 63, Clearwater, FL 33763","2416 World Parkway Blvd APT 50, Clearwater, FL 33763","331 Cleveland St APT 104, Clearwater, FL 33755","1200 Gulf Blvd APT 1001, Clearwater, FL 33767","701 S Madison Ave APT 413, Clearwater, FL 33756","701 S Madison Ave APT 211, Clearwater, FL 33756","616 Wildwood Way, Clearwater, FL 33756","11 Baymont St APT 403, Clearwater, FL 33767","1180 Gulf Blvd APT 1505, Clearwater, FL 33767","1180 Gulf Blvd APT 2201, Clearwater, FL 33767","1180 Gulf Blvd APT 305, Clearwater, FL 33767","2433 Gulf To Bay Blvd, Clearwater, FL 33765","Belle Haven Dr, Clearwater, FL 33763","880 Mandalay Ave APT S302, Clearwater, FL 33767","1208 N Fort Harrison Ave, Clearwater, FL 33755","1100 S Myrtle Ave, Clearwater, FL 33756","24862 Us Highway 19 N APT 1902, Clearwater, FL 33763","2625 State Road 590 APT 2721, Clearwater, FL 33759","1284 Calusa Cir, Clearwater, FL 33755","2730 Via Tivoli UNIT 331B, Clearwater, FL 33764","1330 Parkwood St, Clearwater, FL 33755","30 Turner St APT 302, Clearwater, FL 33756","1008 La Salle St, Clearwater, FL 33755","2549 Highland Acres Dr, Clearwater, FL 33761","1575 Greenlea Dr APT 9, Clearwater, FL 33755","2431 Franciscan Dr APT 49, Clearwater, FL 33763","219 N Missouri Ave, Clearwater, FL 33755","1006 Jeffords St, Clearwater, FL 33756","701 S Madison Ave APT 514, Clearwater, FL 33756","1465 Eastfield Dr, Clearwater, FL 33764"
191,12/31/2017,276.4006452,339142.5333,55832.75609,95496.12489,155060.278,430907.2611,117469.9076,70251.61141,237703.813,376456.5039,571940.2502,344670.5289,83196.33457,173302.6637,322742.8128,172197.0646,573898.082,500283.6065,439475.6543,493650.0117,122721.5035,64124.74957,76009.94022,118206.9737,150914.2813,1164195.884,96739.92391,98121.92283,105792.0168,141378.4888,305642.8796,93238.86,109730.7137,363189.3143,258571.9966,957172.4472,329192.1411,162246.6724,1321237.028,88862.53011,59011.35359,3881482.147,81814.33565,2425960.892,181871.057,86789.53174,314128.3529,343012.1302,177448.6604,234110.6159,124545.742,47264.36283,580163.1437,364018.5137,330574.14,675244.6689,302104.9624,89277.12978,95081.52522,187122.6528,235216.215,77115.53935,227477.0211,64953.94891,37866.77022,1235230.628,222225.4252,26257.97935,644564.293,127143.9,78221.13848,2383395.325,74075.14174,106690.3161,66335.94783,1187966.266,82919.93478,89000.73,1157562.29,90382.72891,368993.7098,68547.14609,317030.5507,417640.0715,117746.3074,72693.14283,1117760.721,66612.34761,104202.718,113323.9109,93699.5263,427590.4637,698462.2507,1660333.494,86789.53174,82090.73543,59149.55348,817037.7574,1002778.411,580163.1437,251523.8022,8291.993478,995592.017,876187.3109,3143771.127,1085421.946,1138490.705,36761.17109,322282.1465,271148.1867,198731.4437,35379.17217,50028.36065,198178.6441,177725.0602,58596.75391,179936.2585,77668.33891,129355.0983,58596.75391,79050.33783,486740.0172,217526.6289,2776988.616,195414.6463
192,1/31/2018,278.7380645,342103.96,56320.29333,96330.00667,156414.28,434669.9867,118495.6667,70865.05556,239779.4667,379743.76,576934.49,347680.2267,83922.81333,174815.96,325561.0356,173700.7067,578909.4178,504652.1333,443313.2,497960.6133,123793.12,64684.69333,76673.66667,119239.1689,152232.08,1174361.76,97584.66667,98978.73333,106715.8033,142613.02,308311.784,94053.03111,110688.8933,366360.72,260829.8733,965530.5733,332066.68,163663.4267,1332774.202,89638.48667,59526.64667,3915375.64,82528.74667,2447144.627,183459.1733,87547.38667,316871.3533,346007.3467,178998.16,236154.8933,125633.288,47677.08,585229.1867,367197.16,333460.7467,681140.9733,304742.9733,90056.70667,95911.78667,188756.6267,237270.1467,77788.92,229463.3733,65521.13333,38197.42667,1246016.787,224165.92,26487.26667,650192.6933,128254.1333,78904.17333,2404207.373,74721.97333,107621.9467,66915.2,1198339.707,83644,89777.89333,1167670.24,91171.96,372215.8,69145.70667,319798.8933,421286.9467,118774.48,73327.90667,1127521.12,67194.01333,105112.6267,114313.4667,94517.72,431324.2267,704561.2933,1674831.693,87547.38667,82807.56,59666.05333,824172.2133,1011534.773,585229.1867,253720.1333,8364.4,1004285.627,883838.2667,3171222.853,1094899.96,1148432.12,37082.17333,325096.3467,273515.88,200466.7867,35688.10667,50465.21333,199909.16,179276.9733,59108.42667,181507.48,78346.54667,130484.64,59108.42667,79740.61333,490990.28,219426.0933,2801237.56,197121.0267
193,2/28/2018,281.0633333,344776.0933,56760.20444,97082.42889,157636.0133,438065.1422,119421.2222,71418.57407,241652.3556,382709.8933,581440.8567,350395.9156,84578.32444,176181.4267,328103.9541,175057.4622,583431.2104,508593.9111,446775.8667,501850.1244,124760.0533,65189.93778,77272.55556,120170.5319,153421.1467,1183534.56,98346.88889,99751.84444,107549.3478,143726.9533,310719.9707,94787.66815,111553.4711,369222.32,262867.1844,973072.2178,334660.4133,164941.7822,1343184.343,90338.64222,59991.60222,3945958.173,83173.36889,2466258.982,184892.1511,88231.20889,319346.3978,348709.9689,180396.2933,237999.4711,126614.5947,48049.48,589800.3422,370065.2933,336065.3689,686461.2844,307123.2844,90760.12889,96660.94222,190230.9822,239123.4356,78396.52,231255.6844,66032.91111,38495.78222,1255749.276,225916.8533,26694.15556,655271.2711,129255.9111,79520.48444,2422986.351,75305.61778,108462.5689,67437.86667,1207699.796,84297.33333,90479.13778,1176790.773,91884.09333,375123.1333,69685.79556,322296.8044,424577.5689,119702.2133,73900.66222,1136328.053,67718.85778,105933.6489,115206.3556,95255.98667,434693.2489,710064.5378,1687913.604,88231.20889,83454.36,60132.09778,830609.7244,1019435.751,589800.3422,255701.9111,8429.733333,1012129.982,890741.8222,3195992.898,1103452.093,1157402.387,37371.81778,327635.6356,275652.28,202032.6089,35966.86222,50859.39111,201470.6267,180677.2844,59570.11556,182925.2133,78958.50222,131503.84,59570.11556,80363.45778,494825.3467,221140.0044,2823117.693,198660.7156
194,3/31/2018,283.4047312,347734.5267,57247.24889,97915.46778,158988.6467,441824.0644,120445.9444,72031.39815,243725.9111,385993.8267,586430.0483,353402.5711,85304.06889,177693.1933,330919.3281,176559.5844,588437.4807,512958.0222,450609.5333,506156.3689,125830.5867,65749.31556,77935.61111,121201.6837,154737.6133,1193690.16,99190.77778,100607.7889,108472.2006,144960.2367,313386.1773,95601.0163,112510.6822,372390.52,265122.7789,981421.8956,337532.0467,166357.1044,1354709.856,91113.81444,60506.37444,3979817.407,83887.05778,2487421.304,186478.6622,88988.29778,322086.6256,351702.1578,181944.2267,240041.6822,127701.0413,48461.78,594861.2644,373240.7267,338949.0578,692351.6289,309758.6289,91538.91778,97490.36444,191863.3044,241175.2911,79069.22,233240.0289,66599.52222,38826.10444,1266524.531,227855.3867,26923.21111,660893.9822,130365.0222,80202.82889,2443777.362,75951.79556,109393.2578,68016.53333,1218062.751,85020.66667,91255.51556,1186888.507,92672.52667,378341.9667,70283.75111,325062.3489,428220.7578,120729.3467,74534.78444,1146078.587,68299.93556,106842.6378,116194.9111,96073.35333,438423.2378,716157.4156,1702397.149,88988.29778,84170.46,60648.07556,837736.9689,1028183.262,594861.2644,257896.0222,8502.066667,1020814.804,898385.0444,3223416.876,1112920.527,1167333.753,37692.49556,330446.9911,278017.58,203766.1978,36275.48444,51295.80222,203199.3933,182227.6289,60081.27111,184494.8467,79636.02444,132632.24,60081.27111,81053.03556,499071.3133,223037.5489,2847342.127,200365.3711
195,4/30/2018,285.0556667,349742.0575,57577.74703,98480.75049,159906.5153,444374.7902,121141.2995,72447.24771,245132.9824,388222.2349,589815.6091,355442.8245,85796.54385,178719.0465,332829.7819,177578.8931,591834.6308,515919.4165,453210.9791,509078.496,126557.0281,66128.89758,78385.5467,121901.4017,155630.94,1200581.537,99763.42308,101188.6148,109098.4291,145797.1169,315195.4093,96152.93729,113160.2256,374540.3941,266653.378,987087.8118,339480.6768,167317.5124,1362530.827,91639.83005,60855.68808,4002793.572,84371.35209,2501781.612,187555.2354,89502.04242,323946.0866,353732.5944,182994.6218,241427.4838,128438.2813,48741.55813,598295.5001,375395.5091,340905.8686,696348.6931,311546.9184,92067.38758,98053.19297,192970.9641,242567.6373,79525.70011,234586.5634,66984.01264,39050.25418,1273836.394,229170.8347,27078.64341,664709.436,131117.6418,80665.85352,2457885.706,76390.27824,110024.8037,68409.2044,1225094.835,85511.50549,91782.34923,1193740.617,93207.54099,380526.1995,70689.51121,326938.9893,430692.9493,121426.3378,74965.08648,1152695.094,68694.24275,107459.4586,116865.7242,96628.00121,440954.33,720291.9146,1712225.378,89502.04242,84656.39044,60998.20725,842573.3675,1034119.14,598295.5001,259384.9,8551.150549,1026708.143,903571.5747,3242026.212,1119345.607,1174072.97,37910.10077,332354.718,279622.623,204942.5748,36484.90901,51591.94165,204372.4981,183279.6601,60428.13055,185559.9669,80095.77681,133397.9486,60428.13055,81520.96857,501952.5373,224325.1827,2863780.319,201522.1146
196,5/31/2018,286.6874194,351786.0237,57914.24352,99056.29275,160841.0426,446971.8101,121849.2747,72870.64469,246565.5912,390491.0875,593262.6158,357520.1073,86297.95692,179763.5182,334774.9093,178616.7015,595293.4371,518934.5582,455859.6396,512053.658,127296.6541,66515.36879,78843.64835,122613.8192,156540.48,1207597.989,100346.4615,101779.9824,109736.0233,146649.1859,317037.4776,96714.87531,113821.5578,376729.287,268211.7565,992856.5609,341464.6734,168295.3512,1370493.744,92175.39253,61211.34154,4026186.741,84864.43604,2516402.551,188651.3477,90025.11121,325839.2958,355799.8822,184064.0809,242838.4369,129188.9016,49026.41407,601792.0651,377589.3996,342898.1943,700418.3015,313367.6642,92605.44879,98626.23648,194098.727,243985.2536,79990.46505,235957.5367,67375.48132,39278.47209,1281280.962,230510.1574,27236.8967,668594.138,131883.9209,81137.28176,2472250.108,76836.71912,110667.8119,68809.0022,1232254.548,86011.25275,92318.74462,1200717.088,93752.26549,382750.0747,71102.6356,328849.6897,433210.0097,122135.9789,75403.19824,1159431.687,69095.70637,108087.4743,117548.7121,97192.7156,443531.36,724501.4523,1722231.984,90025.11121,85151.14022,61354.69363,847497.5437,1040162.75,601792.0651,260900.8,8601.125275,1032708.441,908852.2374,3260973.296,1125887.298,1180934.5,38131.65538,334297.069,281256.7965,206140.3024,36698.13451,51893.45582,205566.8941,184350.7851,60781.28527,186644.4185,80563.87341,134177.5543,60781.28527,81997.39429,504886.0536,225636.1864,2880516.855,202699.8523
197,6/30/2018,288.3156667,353764.0556,58239.88527,99613.26912,161745.424,449485.0552,122534.4121,73280.3837,247951.9868,392686.7512,596598.4287,359530.3809,86783.19538,180774.2974,336657.2906,179621.0323,598640.6689,521852.4374,458422.8593,514932.847,128012.4211,66889.37319,79286.97253,123303.2555,157420.68,1214388.103,100910.6923,102352.2736,110353.0499,147473.7689,318820.1244,97258.6863,114461.5567,378847.5705,269719.8647,998439.2213,343384.6701,169241.6468,1378199.793,92693.67879,61555.52231,4048825.292,85341.61407,2530551.847,189712.1015,90531.30681,327671.4337,357800.4833,185099.0413,244203.8754,129915.3084,49302.0811,605175.8376,379712.5193,344826.2514,704356.6323,315129.6763,93126.15319,99180.79473,195190.1105,245357.1404,80440.23758,237284.2851,67754.32198,39499.32813,1288485.383,231806.276,27390.04505,672353.527,132625.4813,81593.50264,2486151.142,77268.75868,111290.0778,69195.9033,1239183.302,86494.87912,92837.83692,1207468.513,94279.41824,384902.2121,71502.43341,330698.7545,435645.8745,122822.7284,75827.17736,1165950.971,69484.21956,108695.2314,118209.6681,97739.21341,446025.26,728575.1985,1731915.796,90531.30681,85629.93033,61699.68044,852262.8756,1046011.405,605175.8376,262367.8,8649.487912,1038515.182,913962.556,3279309.184,1132217.968,1187574.69,38346.06308,336176.7635,282838.2547,207299.3936,36904.48176,52185.24374,206722.7611,185387.3576,61123.04791,187693.8877,81016.87011,134932.0114,61123.04791,82458.45143,507724.9404,226904.8996,2896713.502,203839.5985
198,7/31/2018,288.9119355,354502.1726,58361.40087,99821.10891,162082.9004,450422.8909,122790.0761,73433.2808,248469.3304,393506.0791,597843.2116,360280.5291,86964.26565,181151.477,337359.7149,179995.8057,599889.7129,522941.2652,459379.3435,516007.2374,128279.5148,67028.93565,79452.40217,123560.5236,157749.133,1216921.883,101121.2391,102565.8283,110583.2979,147781.468,319485.3321,97461.61333,114700.377,379638.0235,270282.6263,1000522.432,344101.1309,169594.7639,1381075.362,92887.08109,61683.95587,4057273.032,85519.67652,2535831.76,190107.9296,90720.19739,328355.1093,358547.0222,185485.2443,244713.3987,130186.3724,49404.94826,606438.517,380504.777,345545.72,705826.2491,315787.1839,93320.45783,99387.73217,195597.3683,245869.07,80608.07348,237779.3709,67895.68913,39581.74217,1291173.765,232289.9322,27447.19348,673756.3704,132902.2,81763.74478,2491338.414,77429.97739,111522.2809,69340.27826,1241768.817,86675.34783,93031.54,1209987.856,94476.12913,385705.2978,71651.62087,331388.7465,436554.8352,123078.9939,75985.38826,1168383.689,69629.19609,108922.0204,118456.3087,97943.14304,446955.877,730095.3465,1735529.381,90720.19739,85808.59435,61828.41478,854041.0939,1048193.873,606438.517,262915.2217,8667.534783,1040682.01,915869.5087,3286151.354,1134580.303,1190052.526,38426.07087,336878.1852,283428.3874,207731.917,36981.48174,52294.12652,207154.0813,185774.1622,61250.57913,188085.5048,81185.90913,135213.5426,61250.57913,82630.49826,508784.2917,227378.3291,2902757.399,204264.903
199,8/31/2018,289.4719355,355196.7613,58475.75043,100016.692,162400.4752,451305.4204,123030.663,73577.16123,248956.1652,394277.0896,599014.5871,360986.4396,87134.65783,181506.4135,338020.7158,180348.4778,601065.0981,523965.8826,460279.4217,517018.2687,128530.8574,67160.26783,79608.07609,123802.6201,158058.2165,1219306.242,101319.3696,102766.7891,110799.9677,148071.0215,320111.311,97652.57333,114925.1135,380381.8617,270812.2007,1002482.791,344775.3404,169927.057,1383781.352,93069.07804,61804.81543,4065222.591,85687.23826,2540800.305,190480.4148,90897.9487,328998.4672,359249.5361,185848.6722,245192.8743,130441.4512,49501.74913,607626.7335,381250.3135,346222.76,707209.1996,316405.917,93503.30391,99582.46609,195980.6091,246350.81,80766.01174,238245.2604,68028.71957,39659.29609,1293703.607,232745.0661,27500.97174,675076.4852,133162.6,81923.94739,2496219.782,77581.6887,111740.7904,69476.13913,1244201.858,86845.17391,93213.82,1212358.628,94661.23957,386461.0239,71792.01043,332038.0483,437410.1926,123320.147,76134.26913,1170672.944,69765.62304,109135.4352,118688.4043,98135.04652,447831.6135,731525.8483,1738929.866,90897.9487,85976.72217,61949.55739,855714.447,1050247.637,607626.7335,263430.3609,8684.517391,1042721.055,917664.0043,3292590.027,1136803.327,1192384.238,38501.36043,337538.2426,283983.7187,208138.9335,37053.94087,52396.58826,207559.9657,186138.1561,61370.58957,188454.0274,81344.97957,135478.4713,61370.58957,82792.39913,509781.1709,227823.8396,2908444.874,204665.1265
200,9/30/2018,290.0313333,355868.9439,58586.4113,100205.9659,162707.8057,452159.4813,123263.4891,73716.40036,249427.2957,395023.2287,600148.1762,361669.5787,87299.55348,181849.9004,338660.3941,180689.7735,602202.5677,524957.4478,461150.4652,517996.6861,128774.0922,67287.36348,79758.72826,124036.9071,158357.3296,1221613.685,101511.1087,102961.2674,111009.6482,148351.2346,320717.0971,97837.37333,115142.6004,381101.7052,271324.692,1004379.913,345427.8013,170248.6309,1386400.052,93245.20413,61921.7763,4072915.713,85849.39478,2545608.574,190840.8843,91069.96609,329621.0715,359929.3883,186200.3765,245656.883,130688.3017,49595.42739,608776.6204,381971.8004,346877.96,708547.5387,317004.6909,93680.25174,99770.91826,196351.4874,246817.01,80918.85522,238696.1213,68157.4587,39734.34826,1296151.842,233185.5183,27553.01522,676354.0157,133414.6,82078.98217,2500943.687,77728.50609,111952.2513,69607.61739,1246556.415,87009.52174,93390.22,1214652.923,94840.3787,387192.3717,71927.8713,332666.4048,438237.9578,123553.5209,76278.34739,1172888.353,69897.64913,109341.9657,118913.013,98320.75957,448679.1004,732910.2048,1742220.657,91069.96609,86139.42652,62066.79217,857333.8209,1052235.15,608776.6204,263928.8826,8700.952174,1044694.324,919400.613,3298821.001,1138954.64,1194640.733,38574.2213,338177.0078,284521.1361,208532.8204,37124.06261,52495.74478,207952.757,186490.4083,61486.7287,188810.6622,81498.9187,135734.8539,61486.7287,82949.07739,510745.8926,228254.9787,2913948.883,205052.4396
201,10/31/2018,291.9693548,358271.9967,58982.02391,100882.6201,163806.512,455212.7489,124095.8424,74214.18025,251111.587,397690.6761,604200.7573,364111.8011,87889.05543,183077.8663,340947.2438,181909.9054,606269.0214,528502.2935,464264.4457,521494.5283,129643.6565,67741.73043,80297.30978,124874.483,159426.6587,1229862.796,102196.5761,103656.5272,111759.2557,149352.9962,322882.7824,98498.03333,115920.1163,383675.1457,273156.8484,1011162.123,347760.3489,171398.2576,1395761.904,93874.85489,62339.91141,4100418.623,86429.10435,2562798.138,192129.563,91684.92826,331846.8821,362359.8598,187457.7196,247315.7141,131570.792,49930.32717,612887.4663,384551.1163,349220.3,713332.1011,319145.3076,94312.84022,100444.6348,197677.3772,248483.675,81465.27065,240307.9489,68617.70109,40002.65978,1304904.282,234760.1348,27739.07065,680921.187,134315.5,82633.23152,2517831.645,78253.37826,112708.2239,70077.65217,1254973.954,87597.06522,94020.85,1222855.03,95480.80109,389806.9402,72413.57391,334912.7793,441197.2185,124387.8326,76793.42717,1180808.439,70369.64239,110080.312,119715.9891,98984.6837,451708.8663,737859.2793,1753985.236,91684.92826,86721.09457,62485.90652,863123.0826,1059340.509,612887.4663,265711.0978,8759.706522,1051748.763,925608.9891,3321096.733,1146645.584,1202707.705,38834.69891,340460.5935,286442.4033,209940.9663,37374.74783,52850.22935,209356.9859,187749.7098,61901.92609,190085.6315,82049.25109,136651.4217,61901.92609,83509.20217,514194.7728,229796.3011,2933625.714,206437.0837
202,11/30/2018,293.9505556,360652.6435,59373.94783,101552.9652,164894.9739,458237.5478,124920.4348,74707.31884,252780.1739,400333.2522,608215.5522,366531.2522,88473.06087,184294.3826,343212.771,183118.6609,610297.5594,532014.087,467349.3913,524959.7565,130505.113,68191.86087,80830.86957,125704.2493,160486.0174,1238034.991,102875.6522,104345.3043,112501.8739,150345.4174,325028.2748,99152.53333,116690.3826,386224.5913,274971.9217,1017881.096,350071.1478,172537.1652,1405036.467,94498.63478,62754.14783,4127665.096,87003.4087,2579827.426,193406.2261,92294.15652,334051.9391,364767.6696,188703.3391,248959.0783,132445.0539,50262.10435,616959.9826,387106.3826,351540.8,718072.0522,321265.9652,94939.53043,101112.0696,198990.9043,250134.8,82006.5913,241904.7478,69073.65217,40268.46957,1313575.113,236320.0696,27923.3913,685445.7739,135208,83182.31304,2534562.139,78773.35652,113457.1478,70543.30435,1263313.009,88179.13043,94645.6,1230980.661,96115.25217,392397.1304,72894.74783,337138.2087,444128.887,125214.3652,77303.70435,1188654.678,70837.23478,110811.7739,120511.4783,99642.41739,454710.3826,742762.2087,1765640.122,92294.15652,87297.33913,62901.11304,868858.3652,1066379.617,616959.9826,267476.6957,8817.913043,1058737.426,931759.4783,3343164.765,1154264.817,1210699.461,39092.74783,342722.887,288345.7565,211335.9826,37623.09565,53201.4087,210748.1217,188997.2696,62313.25217,191348.713,82594.45217,137559.4435,62313.25217,84064.10435,517611.4957,231323.2522,2953119.078,207808.8174
203,12/31/2018,295.9360215,363112.6451,59778.93587,102245.6552,166019.7179,461363.1734,125772.5136,75216.89538,254504.3804,403063.9141,612364.1735,369031.3516,89076.53315,185551.4495,345553.8158,184367.7082,614460.3821,535642.9402,470537.1685,528540.4924,131395.2848,68656.99565,81382.21467,126561.6745,161580.688,1246479.593,103577.3641,105057.0408,113269.2461,151370.9193,327245.2836,99828.85,117486.3245,388859.0185,276847.4976,1024824.034,352458.9734,173714.0364,1414620.181,95143.20734,63182.19212,4155819.784,87596.85652,2597424.357,194725.4446,92923.69239,336330.4981,367255.7397,189990.4793,250657.2212,133348.4579,50604.94076,621168.2495,389746.8245,353938.65,722970.0016,323457.3114,95587.11033,101801.7522,200348.2158,251840.9625,82565.95598,243554.7734,69544.80163,40543.13967,1322534.972,237932.0022,28113.85598,690121.1804,136130.25,83749.69728,2551850.317,79310.66739,114231.0359,71024.47826,1271930.032,88780.59783,95291.175,1239377.146,96770.85163,395073.6603,73391.96087,339437.819,447158.2777,126068.4489,77830.99076,1196762.459,71320.41359,111567.6179,121333.4837,100322.0755,457811.9495,747828.569,1777683.504,92923.69239,87892.79185,63330.15978,874784.8239,1073653.363,621168.2495,269301.1467,8878.059783,1065959.045,938114.9837,3365968.399,1162138.026,1218957.608,39359.39837,345060.5902,290312.5549,212777.4995,37879.72174,53564.29402,212185.6288,190286.4147,62738.28913,192653.8973,83157.82663,138497.7326,62738.28913,84637.50326,521142.1092,232901.1016,2973262.221,209226.2755
204,1/31/2019,297.6064516,365228.82,60127.32,102841.53,166987.26,464051.94,126505.5,75655.25,255987.6,405412.92,615932.955,371182.02,89595.66,186632.82,347567.66,185442.18,618041.38,538764.6,473279.4,531620.76,132161.04,69057.12,81856.5,127299.26,162522.36,1253743.92,104181,105669.3,113929.365,152253.09,329152.428,100410.64,118171.02,391125.24,278460.93,1030796.58,354513.06,174726.42,1422864.41,95697.69,63550.41,4180039.38,88107.36,2612561.82,195860.28,93465.24,338290.59,369396.06,191097.72,252118.02,134125.596,50899.86,624788.34,392018.22,356001.36,727183.38,325342.38,96144.18,102395.04,201515.82,253308.66,83047.14,244974.18,69950.1,40779.42,1330242.54,239318.64,28277.7,694143.12,136923.6,84237.78,2566722.18,79772.88,114896.76,71438.4,1279342.68,89298,95846.52,1246600.08,97334.82,397376.1,73819.68,341416.02,449764.26,126803.16,78284.58,1203737.04,71736.06,112217.82,122040.6,100906.74,460480.02,752186.82,1788043.62,93465.24,88405.02,63699.24,879882.96,1079910.48,624788.34,270870.6,8929.8,1072171.32,943582.2,3385584.84,1168910.82,1226061.54,39588.78,347071.56,292004.46,214017.54,38100.48,53876.46,213422.22,191395.38,63103.92,193776.66,83642.46,139304.88,63103.92,85130.76,524179.26,234258.42,2990590.02,210445.62
